created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text
19/10/2020 12:08,1.32E+18,7.94265E+17,"""Gobierno del pueblo, para el pueblo y con el pueblo."" AMLO

Conferencia de prensa matutina. Lunes 19 de octubre 2020:

https://t.co/gqraK9t5cg",,0,0,1,gobierno pueblo pueblo pueblo. amlo conferencia prensa matutina. lunes octubre 2020: https://t.co/gqrak9t5cg
19/10/2020 12:08,1.32E+18,1.16846E+18,@nodie4r 포스터 주세요주세요ㅠㅠ!!!,,0,0,3,@nodie4r 포스터 주세요주세요ㅠㅠ
19/10/2020 12:08,1.32E+18,1.25502E+18,#ConferenciaPresidente AMLO | Lunes 19 de Octubre 2020  @lopezobrador_  #NuevaNormalidad https://t.co/44ysxVdua6,,0,0,2,#conferenciapresidente amlo lunes octubre @lopezobrador_ #nuevanormalidad https://t.co/44ysxvdua6
19/10/2020 12:08,1.32E+18,584912452.0,"@Vivianolala Todo lo que disminuya a AMLO es bueno para el país, T O D O.",Ciudad de Mexico,0,0,0,@vivianolala disminuya amlo bueno pais o.
19/10/2020 12:08,1.32E+18,109651819.0,#EnVivo: Conferencia matutina de AMLO del 19 de octubre de 2020 https://t.co/Fgpn8qZHew https://t.co/WPqXa1ECVz,México DF,0,0,2,#envivo: conferencia matutina amlo octubre https://t.co/fgpn8qzhew https://t.co/wpqxa1ecvz
19/10/2020 12:08,1.32E+18,716722155.0,"En el 18, MORENA era AMLO.
Es cuanto.",Ciudad de México,0,0,1,morena amlo. cuanto.
19/10/2020 12:08,1.32E+18,1.0904E+18,"Conferencia de prensa mañanera de AMLO 19/10/2020

EN VIVO: La mañanera de @lopezobrador_, aquí los detalles 👇
https://t.co/sA5M9lhCyX","Oaxaca, México",0,0,2,conferencia prensa mañanera amlo 20 vivo: mañanera @lopezobrador_ aqui detalles https://t.co/sa5m9lhcyx
19/10/2020 12:07,1.32E+18,79113995.0,"@mexnegentropy @EDUARDO_BITTAR En mexico, amigo disculpa que te lo diga pero amlo es el gran ejemplo se contrajo la economia y el pib, sin mencionar tantas cosas. Pero México es territorio de carteles Venezuela a diferencia de venezuela que el.cartel esta en el gobierno y ejercito",,0,0,0,@mexnegentropy @eduardo_bittar mexico amigo disculpa diga amlo gran ejemplo contrajo economia pib mencionar tantas cosas. mexico territorio carteles venezuela diferencia venezuela el.cartel gobierno ejercito
19/10/2020 12:07,1.32E+18,127964015.0,@CiroGomezL 10 años d investigación d la DEA ? = entonces es CIENFUEGOS d FECAL-EPN- AMLO !,,0,0,3,@cirogomezl años investigacion dea = entonces cienfuegos fecal-epn- amlo
19/10/2020 12:07,1.32E+18,8091552.0,#EnVivo: Conferencia de prensa de @lopezobrador_ https://t.co/JizJaj2ZBi,"Torreón, Coahuila de Zaragoza",0,0,2,#envivo: conferencia prensa @lopezobrador_ https://t.co/jizjaj2zbi
19/10/2020 12:07,1.32E+18,1129845068.0,"@guruchuirer ¿Qué no estuvo con Peña Nieto, el general Cienfuegos detenido en EEUU?... 
¿Qué no fue López Obrador, el que dió la orden que soltaran al hijo del Chapo y fue a saludar a la mamá del Chapo en persona?...",,0,0,0,@guruchuirer peña nieto general cienfuegos detenido eeuu lopez obrador dio orden soltaran hijo chapo saludar mama chapo persona
19/10/2020 12:07,1.32E+18,587742922.0,"@margaritomayelo Brother cuál es ese México ? Mi opinión es que democráticamente solo han ganado Fox y AMLO, y mira con lo que salieron, los demás han sido fraudes como los de Ávila Camacho, Salinas, Calderón y peña nieto o por dedazo como todos los demás.",Coatzacoalcos Ver. Mx,0,0,1,@margaritomayelo brother mexico opinion democraticamente solo ganado fox amlo mira salieron demas sido fraudes avila camacho salinas calderon peña nieto dedazo demas.
19/10/2020 12:07,1.32E+18,185319924.0,"@aracelibs @lopezobrador_ Presidente Andrés Manuel 

De la manera más atenta y respetuosa 

Hoy le exijo la renovación o desaparición del INE 

Ya que se demostró que no está a la altura de las exigencias requeridas para garantizar elecciones limpias 
Y veraces 

Viva la 4T",México,0,0,1,@aracelibs @lopezobrador_ presidente andres manuel manera mas atenta respetuosa hoy exijo renovacion desaparicion ine demostro altura exigencias requeridas garantizar elecciones limpias veraces viva 4t
19/10/2020 12:07,1.32E+18,8.48644E+17,"@eveyhugo96 Eso es culpa de la Batalla de Puebla, pero ya el Gran Mesias lo va a arreglar en el discurso de la mañanera",,0,0,1,@eveyhugo96 culpa batalla puebla gran mesias va arreglar discurso mañanera
19/10/2020 12:07,1.32E+18,1.2249E+18,"El partido #Morena sin López Obrador son NADA. 

Es por eso que harán hasta lo imposible porque el viejo desgraciado aparezca en las boletas del 2021. 🙄",Con Batman,0,0,0,partido #morena lopez obrador nada. haran imposible viejo desgraciado aparezca boletas 2021. 🙄
19/10/2020 12:07,1.32E+18,1.16846E+18,@nodie4r 🙏🤞,,0,0,3,@nodie4r 🙏🤞
19/10/2020 12:07,1.32E+18,1.30693E+18,"@aramirezcuellar @CENMorenaMX Espero que tenga auto-cririca , porque esa derrota es suya. Solo a pasado de error en errores , en pugna interna, sabía palabra de AMLO demaciado partido para tan poca dirigencia..",,0,0,1,@aramirezcuellar @cenmorenamx espero auto-cririca derrota suya. solo pasado error errores pugna interna sabia palabra amlo demaciado partido tan poca dirigencia
19/10/2020 12:07,1.32E+18,25401359.0,Sigue en vivo la conferencia de prensa del presidente Andrés Manuel López Obrador de este lunes 19 de octubre de 2020 https://t.co/vBOAazB7xX,Mexico City,0,1,2,sigue vivo conferencia prensa presidente andres manuel lopez obrador lunes octubre https://t.co/vboaazb7xx
19/10/2020 12:07,1.32E+18,1.22373E+18,@jgnaredo La 4t no va,,0,0,0,@jgnaredo 4t va
19/10/2020 12:07,1.32E+18,1.11644E+18,El que vio la foto mañanera la vio el que no sorry 😅,En Algun Lugar Del Mundo,0,3,3,vio foto mañanera vio sorry 😅
19/10/2020 12:07,1.32E+18,253908701.0,"@lopezobrador_ AMLO y Mexico, un soldado en cada mexicano Dios te dio.",Los Angeles,0,0,1,@lopezobrador_ amlo mexico soldado cada mexicano dios dio.
19/10/2020 12:07,1.32E+18,548664982.0,Vénganse a escuchar la mañanera. https://t.co/tHMDPjEhtv,,0,1,1,venganse escuchar mañanera. https://t.co/thmdpjehtv
19/10/2020 12:07,1.32E+18,1.29629E+18,"Rafael Ojeda Durán, secretario de Marina, tiene Covid-19: AMLO - https://t.co/4bXPNlt3Cl",,1,0,2,rafael ojeda duran secretario marina covid-19: amlo https://t.co/4bxpnlt3cl
19/10/2020 12:06,1.32E+18,3285354984.0,@Goyojacome20 @RubenAguilar Asi de mal está la 4T para que se festeje el regreso del PRI. Esperemos se repita en 2021.,Mx,0,0,0,@goyojacome20 @rubenaguilar asi mal 4t festeje regreso pri. esperemos repita 2021.
19/10/2020 12:06,1.32E+18,148068593.0,"Ahí está México , ya a AMLO no lo aguantan.
Allí está España, mucha gente dice que van directo a 1936-Parte II.
Ahí está Argentina, peor que nunca.

Chime y Bolivia se van a montar en ese tren, lamentable.

Los venezolanos venimos del futuro, oigan cuando decimos ""por ahí no es""",En NoHaylandia-Caoszuela,0,0,0,ahi mexico amlo aguantan. alli españa mucha gente dice van directo 1936-parte ii. ahi argentina peor nunca. chime bolivia van montar tren lamentable. venezolanos venimos futuro oigan decimos ahi
19/10/2020 12:06,1.32E+18,1.27882E+18,"🔴#EnVivo | Sintoniza la #Mañanera con el presidente @lopezobrador_. 

Acompáñanos a través de @C21Noticias en la señal de @Capital_21.

#CorazónDeLaCapital 💚 #DerechoALaInformación

https://t.co/YrXzFAXk8Q","Moras 533, Del Valle Sur, CDMX",0,0,1,🔴#envivo sintoniza #mañanera presidente @lopezobrador_. acompañanos traves @c21noticias señal @capital_21. #corazondelacapital #derechoalainformacion https://t.co/yrxzfaxk8q
19/10/2020 12:06,1.32E+18,85025174.0,"#EleccionesHidalgo #EleccionesCoahuila #PAN #4T Al parecer el #PRI trabajaro por #Morena en las #Elecciones2018 se candidato a #Joseantoniomeade y los operadores políticos querían a #MiguelAngelOsorioChong
Hoy recuperan sus espacios",,0,0,0,#eleccioneshidalgo #eleccionescoahuila #pan #4t parecer #pri trabajaro #morena #elecciones2018 candidato #joseantoniomeade operadores politicos querian #miguelangelosoriochong hoy recuperan espacios
19/10/2020 12:06,1.32E+18,1.24905E+18,"Conferencia matutina:

Gobierno del pueblo, para el pueblo y con el pueblo. https://t.co/3s55ZhVZsB",México,0,0,2,conferencia matutina: gobierno pueblo pueblo pueblo. https://t.co/3s55zhvzsb
19/10/2020 12:06,1.32E+18,598270333.0,"@daviddoel I don't know enough about the Bolivian election to comment, but I've always been of the belief that the developed countries left and the underdeveloped countries left are two completely different things. For example I am a Bernie supporter yet AMLO in Mexico is simply terrible","Columbus, IN",0,0,0,@daviddoel don know enough about the bolivian election to comment but ve always been of the belief that the developed countries left and the underdeveloped countries left are two completely different things. for example am bernie supporter yet amlo in mexico is simply terrible
19/10/2020 12:06,1.32E+18,1.06922E+18,@lopezobrador_ Vengo a ver cuántos de la oposición realmente derrotada vienen a dejar sus comentarios y sus muchísimos robots y sus poquitos seguidores porque le duele que la 4t avanza como la espuma y les ganaremos en el 2021 y 2024 mecansoganso cabrones,"Moscú, Rusia",0,0,1,@lopezobrador_ vengo ver cuantos oposicion realmente derrotada vienen dejar comentarios muchisimos robots poquitos seguidores duele 4t avanza espuma ganaremos mecansoganso cabrones
19/10/2020 12:06,1.32E+18,233367121.0,"@puratolvanera No: Morena se apoya en un discurso moral, emotivo y polarizante. Mientras AMLO domine la discusión pública bajo esas premisas, puede poner a un chimpancé y ganar. Más aún en elecciones concurrentes.

La única vía para que la oposición avance es separar agendas.",México D.F.,0,0,0,@puratolvanera no: morena apoya discurso moral emotivo polarizante. mientras amlo domine discusion publica bajo premisas puede poner chimpance ganar. mas aun elecciones concurrentes. unica via oposicion avance separar agendas.
19/10/2020 12:06,1.32E+18,1005118572.0,Colegas en pro de nuestro Presidente de Mexico les deseo una extraordinaria semana y sigamos el  rumbo de Mexico con AMLO. Que orgullo de presidente. Saludos a todos. 🤗🐾,,0,1,1,colegas pro presidente mexico deseo extraordinaria semana sigamos rumbo mexico amlo. orgullo presidente. saludos todos. 🤗🐾
19/10/2020 12:06,1.32E+18,1.16846E+18,나연이 닮은 친구가 또 있구나 https://t.co/2QuVb4s5BS,,0,0,3,나연이 닮은 친구가 있구나 https://t.co/2quvb4s5bs
19/10/2020 12:06,1.32E+18,253908701.0,@lopezobrador_ Al grito de guerra con AMLO,Los Angeles,0,1,1,@lopezobrador_ grito guerra amlo
19/10/2020 12:06,1.32E+18,1127146646.0,"🔴#EnVivo | Sintoniza la #Mañanera con el presidente @lopezobrador_. 

Acompáñanos a través de @C21Noticias en la señal de @Capital_21.

#CorazónDeLaCapital 💚 #DerechoALaInformación https://t.co/5PLJem276L",Ciudad de México,0,0,1,🔴#envivo sintoniza #mañanera presidente @lopezobrador_. acompañanos traves @c21noticias señal @capital_21. #corazondelacapital #derechoalainformacion https://t.co/5pljem276l
19/10/2020 12:06,1.32E+18,249005175.0,"@AntonioAttolini No milito en ningún partido, soy obradorista al 100, no hay más liderazgo que AMLO conozco miles de viejos que dejaron su militancia para formar MORENA desde sus inicios y fueron aplastados por liderazgos impuestos desde el centro, falta más honestidad política de sus ""líderes"".",Jalisco 🌐Telegram: @hekglez,0,0,1,@antonioattolini milito ningun partido obradorista mas liderazgo amlo conozco miles viejos dejaron militancia formar morena inicios aplastados liderazgos impuestos centro falta mas honestidad politica lideres .
19/10/2020 12:06,1.32E+18,9.64024E+17,"@lopezobrador_ Duro contra los chayoteros, Sicarios de información y desinformadores del antiguo régimen de privilegios y corrupción estamos contigo #AMLO",Bosnia y Herzegovina,1,3,1,@lopezobrador_ duro chayoteros sicarios informacion desinformadores antiguo regimen privilegios corrupcion contigo #amlo
19/10/2020 12:06,1.32E+18,216564258.0,UN RECOCIMIEMTO MUNDIAL A LA 4T https://t.co/wAin584MKp,"Matamoros, Tamaulipas , Mex",0,0,1,recocimiemto mundial 4t https://t.co/wain584mkp
19/10/2020 12:06,1.32E+18,1.26808E+18,"#EnVivo #Mexico #ConferenciaMatutina la mañanera #AMLO #FelizLunes #19Octubre - https://t.co/rZNt3MWeDa vía @YouTube

#EsUnHonorLucharConObrador
#TodosSomosAMLO 
#NoronaNoEstaSolo 

VotoX🇲🇽 #4T 👊🏻

#AMLOEstamosContigo #RedEnDefensaDeAMLO #AMLOVERS #RedAMLO

#QuedateEnCasa",Bloqueado en Twitter 5 veces,0,0,1,#envivo #mexico #conferenciamatutina mañanera #amlo #felizlunes #19octubre https://t.co/rznt3mweda via @youtube #esunhonorlucharconobrador #todossomosamlo #noronanoestasolo votox🇲🇽 #4t 👊🏻 #amloestamoscontigo #redendefensadeamlo #amlovers #redamlo #quedateencasa
19/10/2020 12:06,1.32E+18,1.16354E+18,Mi cartón de este #FelizLunes . Ya sin el efecto ganador de #AMLO para #Morena es difícil ganar #elecciones. Una autocrítica no le caería nada mal pero optará por buscar a los culpables enfrente. #GanaPRI #Elecciones2020MX #MorenaMoralmenteDerrotada  @LibreriaRius https://t.co/KC4dO02ZEI,"Tepic, Nayarit",0,0,0,carton #felizlunes efecto ganador #amlo #morena dificil ganar #elecciones. autocritica caeria mal optara buscar culpables enfrente. #ganapri #elecciones2020mx #morenamoralmentederrotada @libreriarius https://t.co/kc4do02zei
19/10/2020 12:06,1.32E+18,1.2501E+18,@VicenteFoxQue Prian,,0,0,0,@vicentefoxque prian
19/10/2020 12:06,1.32E+18,1.17813E+18,"@SachaLlorenti ME EMOCIONA DE VERDAD!!!

VIVA EL PUEBLO, VIVAN LAS BUENAS PERSONAS, VIVA MÉXICO!!
VIVA AMLO!!!

VIVAN LOS GUERREROS QUE TIENEN UN CORAZÓN PARA DEFENDER LA PATRIA HERIDA!!!
VIVA MÉXICO CABRONES, Y EL PUEBLO VERDADERO UNIDO JAMÁS SERÁ VENCIDO!!!","Monterrey, Nuevo León.",0,0,1,@sachallorenti emociona verdad viva pueblo vivan buenas personas viva mexico viva amlo vivan guerreros corazon defender patria herida viva mexico cabrones pueblo verdadero unido jamas sera vencido
19/10/2020 12:06,1.32E+18,189977597.0,"Si esto es cierto, las cosas en 2021 se van a poner todavía más complicadas para la democracia en México y sus instituciones.

“Apresúrense a desconocer los resultados en Hidalgo y Coahuila”, dijo AMLO en junta | https://t.co/asQjWCsBvA https://t.co/V4RNWwx57G","London, England",0,0,0,si cierto cosas van poner todavia mas complicadas democracia mexico instituciones. apresurense desconocer resultados hidalgo coahuila dijo amlo junta https://t.co/asqjwcsbva https://t.co/v4rnwwx57g
19/10/2020 12:05,1.32E+18,9.85299E+17,"@lopezobrador_ Abro hilo 1/4
Resulta curioso que los ""analistas"", seudoperiodistas y la clase política -derrotada-,contraria a la #4T encabezada por @lopezobrador_, están cantando victoria por 2 triunfos #electorales sobre #Morena,previsibles: #Coahuila e #Hidalgo,2 estados...",,0,0,1,@lopezobrador_ abro hilo 1/4 resulta curioso analistas seudoperiodistas clase politica -derrotada- contraria #4t encabezada @lopezobrador_ estan cantando victoria triunfos #electorales #morena previsibles: #coahuila #hidalgo
19/10/2020 12:05,1.32E+18,127964015.0,"@CiroGomezL Q se investigue a la DEA ! ....(dice AMLO) = pues claro x supuesto ! ....................................pero primero a el señor d los ""abrazos""",,0,0,0,@cirogomezl investigue dea dice amlo pues claro supuesto primero señor abrazos
19/10/2020 12:05,1.32E+18,1253217907.0,"#EnVivo Conferencia matutina, la mañanera de AMLO Lunes 19 de Octubre en... https://t.co/unEo1AvAbV a través de @YouTube",,0,0,2,#envivo conferencia matutina mañanera amlo lunes octubre https://t.co/uneo1avabv traves @youtube
19/10/2020 12:05,1.32E+18,327511581.0,@SimonLevyMx Esta es la verdadera cara de la 4T,mexico,0,0,0,@simonlevymx verdadera cara 4t
19/10/2020 12:05,1.32E+18,1.26029E+18,"⭕️ #AlMomento4T 
🎥 Inicia la #ConferenciaDePrensa del presidente Andrés Manuel @lopezobrador_

#19Octubre 
https://t.co/JUQt3hu53W",,0,0,2,⭕️ #almomento4t inicia #conferenciadeprensa presidente andres manuel @lopezobrador_ #19octubre https://t.co/juqt3hu53w
19/10/2020 12:05,1.32E+18,1.23462E+18,Cienfuegos dio contrato millonario a morenista promotor de AMLO en campaña via El Universal https://t.co/eLOOSS5nex,México,0,0,0,cienfuegos dio contrato millonario morenista promotor amlo campaña via universal https://t.co/elooss5nex
19/10/2020 12:05,1.32E+18,1.3015E+18,"@Milenio @aguilarcamin Sigue Borolas corrupto asesino, no importa quien nos lo brinde a los mexicanos... Y digan lo que digan los medios chayoteros, se hará justicia con todos los ratas corruptos. Bken por la DEA, excelente AMLO 👍👏👏👏👏👏🇲🇽",,0,0,1,@milenio @aguilarcamin sigue borolas corrupto asesino importa brinde mexicanos digan digan medios chayoteros hara justicia ratas corruptos. bken dea excelente amlo 👍👏👏👏👏👏🇲🇽
19/10/2020 12:05,1.32E+18,31023547.0,Sigue #EnVivo la conferencia matutina de AMLO. Directo desde Palacio Nacional: https://t.co/cNo0FPC3g4,CDMX / Guadalajara / Monterrey,0,1,2,sigue #envivo conferencia matutina amlo. directo palacio nacional: https://t.co/cno0fpc3g4
19/10/2020 12:05,1.32E+18,37202287.0,"@hugoposo Deja tu las gubernaturas, lo que más les afectará perder es la mayoría en la camara de diputados. Ahí se le acaban los caprichos a AMLO...contando los días para que llegue Junio https://t.co/xWSus1Vvyq","Hermosillo, Sonora",0,0,0,@hugoposo deja gubernaturas mas afectara perder mayoria camara diputados. ahi acaban caprichos amlo contando dias llegue junio https://t.co/xwsus1vvyq
19/10/2020 12:05,1.32E+18,253908701.0,"@lopezobrador_ AMLO. Contigo estamos todos los mexicanos, apoyando al mejor presidente.",Los Angeles,1,1,1,@lopezobrador_ amlo. contigo mexicanos apoyando mejor presidente.
19/10/2020 12:05,1.32E+18,1.17256E+18,でもわたしの母、わたしより先に妹に勧めて、本は妹に送ったとか言われた、いやわたしに先に読ませてくれや😫,,0,1,3,でもわたしの母、わたしより先に妹に勧めて、本は妹に送ったとか言われた、いやわたしに先に読ませてくれや😫
19/10/2020 12:05,1.32E+18,7.50766E+17,Quita AMLO 115 mil 500 mdp a estados https://t.co/zuv4C27446 https://t.co/Lob35zAz49,,0,0,2,quita amlo mil mdp https://t.co/zuv4c27446 https://t.co/lob35zaz49
19/10/2020 12:05,1.32E+18,1.06922E+18,@lopezobrador_ Así es señor presidente y gracias por saber gobernar nuestro país y el pueblo de la 4t sabemos todo lo que usted hace y se lo agradecemos,"Moscú, Rusia",1,3,1,@lopezobrador_ asi señor presidente gracias saber gobernar pais pueblo 4t sabemos usted hace agradecemos
19/10/2020 12:05,1.32E+18,187367535.0,"@CarlosLoret @postopinion_es @washingtonpost Andrés Manuel López Obrador no puede, ni podrá resolver los problemas de México ya que Él es el problema de México...",,0,0,0,@carlosloret @postopinion_es @washingtonpost andres manuel lopez obrador puede podra resolver problemas mexico problema mexico
19/10/2020 12:05,1.32E+18,254184569.0,@LillyTellez @CarlosLoret No podemos permitir más abusos de los López Obrador.,"México, D.F.",0,0,0,@lillytellez @carlosloret podemos permitir mas abusos lopez obrador.
19/10/2020 12:05,1.32E+18,81852072.0,"#EnVivo Conferencia de prensa matutina del presidente de México, Andrés Manuel López Obrador https://t.co/VnLLTK3kQb","Tabasco, México.",0,0,2,#envivo conferencia prensa matutina presidente mexico andres manuel lopez obrador https://t.co/vnlltk3kqb
19/10/2020 12:05,1.32E+18,175870200.0,"#EnVivo Conferencia de prensa matutina del presidente de México, Andrés Manuel López Obrador https://t.co/LJLMlYu4nM",Ciudad de México,0,0,2,#envivo conferencia prensa matutina presidente mexico andres manuel lopez obrador https://t.co/ljlmlyu4nm
19/10/2020 12:05,1.32E+18,499044422.0,"#EnVivo Conferencia de prensa matutina del presidente de México, Andrés Manuel López Obrador https://t.co/OAXF8nW4gh","Cancún, Quintana Roo",0,0,2,#envivo conferencia prensa matutina presidente mexico andres manuel lopez obrador https://t.co/oaxf8nw4gh
19/10/2020 12:05,1.32E+18,1179572065.0,"#EnVivo Conferencia de prensa matutina del presidente de México, Andrés Manuel López Obrador https://t.co/kw21Lk0rln","Campeche, Campeche",0,0,2,#envivo conferencia prensa matutina presidente mexico andres manuel lopez obrador https://t.co/kw21lk0rln
19/10/2020 12:05,1.32E+18,185319924.0,"@lopezobrador_ Presidente Andrés Manuel 

De la manera más atenta y respetuosa 

Hoy le exijo la renovación o desaparición del INE 

Ya que se demostró que no está a la altura de las exigencias requeridas para garantizar elecciones limpias 
Y veraces 

Viva la 4T",México,0,0,1,@lopezobrador_ presidente andres manuel manera mas atenta respetuosa hoy exijo renovacion desaparicion ine demostro altura exigencias requeridas garantizar elecciones limpias veraces viva 4t
19/10/2020 12:05,1.32E+18,150913226.0,"#PrimeraPlana 
Anuncia @lopezobrador_ nuevo modelo de manejo de presas para evitar inundaciones en #Tabasco 
https://t.co/nUqVB73ywU","Villahermosa, Tabasco, México",0,1,2,#primeraplana anuncia @lopezobrador_ nuevo modelo manejo presas evitar inundaciones #tabasco https://t.co/nuqvb73ywu
19/10/2020 12:04,1.32E+18,125805186.0,López Obrador atacó a la DEA tras la detención del ex jefe del ejercito - https://t.co/nBzN3MN63h https://t.co/nzB7aSqf6a,Argentina,0,0,2,lopez obrador ataco dea tras detencion ex jefe ejercito https://t.co/nbzn3mn63h https://t.co/nzb7asqf6a
19/10/2020 12:04,1.32E+18,1.08925E+18,@JesusMartinMx no la vez y todo el tiempo estas hablando de la agenda que te dicta nuestro presidente ?? ahora que seria si la vieras ?? si pasas mas tiempo hablando de la mañanera y lo que trata ahi que el mismisimo presidente,,0,0,0,@jesusmartinmx vez tiempo hablando agenda dicta presidente ahora seria si vieras si pasas mas tiempo hablando mañanera trata ahi mismisimo presidente
19/10/2020 12:04,1.32E+18,28608099.0,AMLO En Vivo | 19/10/20 #ConferenciaPresidente https://t.co/ROr3OCz93X,México,0,0,2,amlo vivo #conferenciapresidente https://t.co/ror3ocz93x
19/10/2020 12:04,1.32E+18,103433851.0,@Reforma De mal en peor con AMLO y su camarilla de discapacitados mentales.,,0,0,0,@reforma mal peor amlo camarilla discapacitados mentales.
19/10/2020 12:04,1.32E+18,18939724.0,"El fracaso de Morena, Clara Luz en Nuevo León y AMLO como demócrata https://t.co/LFIcb31gkM",Mexico City,2,1,0,fracaso morena clara luz nuevo leon amlo democrata https://t.co/lficb31gkm
19/10/2020 12:04,1.32E+18,1.09762E+18,"@MunozManuel6 @_VicenteSerrano @INEMexico El país está de luto desde hace tiempo atrás, ya que gente como tú, extrañan a esos pinches partidos y personas hpm corruptas, que seguramente te contrataban por nepotismo, amiguismo o muerde almohadas.
El proyecto AMLO, seguirá hasta que ezto cambie.",,0,0,1,@munozmanuel6 @_vicenteserrano @inemexico pais luto hace tiempo atras gente extrañan pinches partidos personas hpm corruptas seguramente contrataban nepotismo amiguismo muerde almohadas. proyecto amlo seguira ezto cambie.
19/10/2020 12:04,1.32E+18,1.11019E+18,"@lopezdoriga Los más sorprendidos son los del PRI, nunca lo esperaron, se lo deben a AMLO ®",,0,0,0,@lopezdoriga mas sorprendidos pri nunca esperaron deben amlo ®
19/10/2020 12:04,1.32E+18,516851612.0,"@aramirezcuellar @CENMorenaMX mejor sigan peleando internamente, mucho movimiento de regeneración nacional, para poco dirigentes, como dice AMLO, el pueblo observa y tendrá la decisión, acuérdense del PRD.",mexico,0,0,1,@aramirezcuellar @cenmorenamx mejor sigan peleando internamente movimiento regeneracion nacional dirigentes dice amlo pueblo observa tendra decision acuerdense prd.
